		embryo_1	embryo_1	embryo_2	embryo_2	embryo_3	embryo_3	embryo_4	embryo_4	embryo_5	embryo_5	embryo_6	embryo_6	embryo_7	embryo_7	embryo_8	embryo_8	embryo_9	embryo_9	embryo_10	embryo_10
ENSMUSG00000000884	Gnb1l	1833870.0	3169520.0	206873.0	1041720.0	241105.0	2957210.0	362100.0	2865.2	274413.0	1143660.0	15724.4	1493670.0	5170340.0	36197.7	851320.0	1228580.0	3228320.0	2012610.0	7962690.0	6503530.0
ENSMUSG00000000889	Dbh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89027.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000901	Mmp11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3463.8	0.0	0.0	0.0
ENSMUSG00000000902	Smarcb1	2312610.0	1084580.0	792048.0	856911.0	330377.0	2218280.0	3918760.0	556243.0	1156830.0	1919370.0	707054.0	190807.0	1921720.0	865086.0	3364840.0	885789.0	2169770.0	3007830.0	1133850.0	2247910.0
ENSMUSG00000000903	Vpreb3	0.0	13082.9	873648.0	0.0	15786.7	40676.6	0.0	0.0	0.0	0.0	361426.0	0.0	27072.3	0.0	0.0	0.0	0.0	0.0	1752230.0	832980.0
ENSMUSG00000000915	Hip1r	28205.6	348577.0	617500.0	0.0	0.0	3961.0	474660.0	273022.0	2454.9	8654.6	0.0	19630.1	0.0	0.0	0.0	0.0	0.0	157799.0	48908.0	0.0
ENSMUSG00000000916	Nsun5	1210620.0	998681.0	379919.0	403596.0	3080890.0	3085110.0	1270790.0	2722820.0	1059190.0	3849820.0	1025300.0	452540.0	4590780.0	1606450.0	1268320.0	374480.0	1631730.0	1429210.0	5101590.0	3796730.0
ENSMUSG00000000934	Top1mt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000948	Snrpn	1255660.0	1119450.0	900364.0	720332.0	908042.0	565894.0	472364.0	492992.0	658975.0	596251.0	1127610.0	713047.0	989710.0	995127.0	200570.0	1274670.0	1170020.0	534738.0	20107.5	690955.0
ENSMUSG00000000957	Mmp14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000958	Slc7a7	408935.0	6802.2	2555.8	4642.3	23024.1	0.0	0.0	0.0	0.0	34552.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000959	Oxa1l	186280.0	468409.0	26325.6	334918.0	139253.0	190444.0	553859.0	22827.5	170886.0	180523.0	244987.0	78275.1	27424.2	198740.0	138655.0	18420.4	0.0	407090.0	0.0	516472.0
ENSMUSG00000000976	Heatr6	83535.7	16916.1	2130.3	0.0	10980.1	0.0	14100.9	2176.4	2686.6	46174.3	219977.0	0.0	0.0	3808.8	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000982	Ccl3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	545283.0	170899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000000983	Wfdc18	0.0	0.0	0.0	549930.0	28273.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001014	Icam4	0.0	0.0	0.0	606782.0	0.0	162113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001016	Ilf2	2032680.0	1737330.0	1187120.0	2348160.0	2810360.0	2531600.0	1781880.0	1523150.0	2526580.0	2343190.0	1239850.0	2011070.0	1565420.0	2565950.0	1818120.0	2064780.0	2420090.0	1240010.0	2290770.0	2727050.0
ENSMUSG00000001017	Chtop	79858.2	658883.0	349582.0	469116.0	270393.0	317336.0	305716.0	268152.0	240670.0	382494.0	706638.0	1541250.0	1390550.0	2406340.0	1347410.0	1399170.0	2509790.0	490992.0	777343.0	298244.0
ENSMUSG00000001018	Snapin	53437.0	0.0	150239.0	32443.4	4864.4	2448.2	11664.7	6218.0	3223.4	335477.0	246701.0	39119.2	389915.0	582360.0	8675.6	849398.0	0.0	150215.0	11781.2	674159.0
ENSMUSG00000001025	S100a6	213518.0	0.0	0.0	0.0	284881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001034	Mapk7	84746.6	0.0	154264.0	0.0	1578.3	2691.6	26343.3	89550.8	101067.0	13631.6	61914.8	0.0	0.0	0.0	0.0	192090.0	11639.4	1043.3	2143.1	0.0
ENSMUSG00000001036	Epn2	3556480.0	914854.0	1643800.0	534701.0	462565.0	2562170.0	1596830.0	3981240.0	2605900.0	1273940.0	3470790.0	1741560.0	940946.0	2753270.0	172860.0	387965.0	1019860.0	1570860.0	4233110.0	588570.0
ENSMUSG00000001039	B9d1	1378900.0	3866140.0	3224300.0	2515420.0	599226.0	0.0	2153060.0	2347530.0	840616.0	2648560.0	3545350.0	7320390.0	2829490.0	1046830.0	3743920.0	680684.0	8748010.0	4886850.0	4909760.0	7258450.0
ENSMUSG00000001052	Sec24b	2934.8	0.0	100050.0	874300.0	594039.0	25808.8	427129.0	0.0	679736.0	44662.2	0.0	254361.0	2326.3	554.3	0.0	2811.9	1744600.0	1013990.0	1649630.0	891.1
ENSMUSG00000001053	N4bp3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7074.1	149555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001054	Rmnd5b	1841870.0	1708560.0	2074800.0	1738880.0	937514.0	3047270.0	143154.0	417796.0	1028910.0	1820920.0	2590290.0	1513720.0	1596670.0	3014.9	2408000.0	665207.0	1940830.0	2657090.0	2955920.0	1630010.0
ENSMUSG00000001056	Nhp2	5927130.0	6231990.0	4436950.0	4939940.0	7326440.0	6149830.0	5546450.0	4304990.0	6308110.0	5869990.0	7133740.0	6191290.0	4665880.0	5813590.0	8257770.0	5808350.0	6285710.0	4771380.0	5498230.0	9423780.0
ENSMUSG00000001076	C1ql4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91592.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19731.4	0.0	0.0
ENSMUSG00000001082	Mfsd10	4727280.0	1246980.0	3025150.0	550698.0	661078.0	3432540.0	1307120.0	1306040.0	1104490.0	7267950.0	416871.0	4646.5	5678520.0	182732.0	87449.3	401310.0	219751.0	70003.9	12281000.0	1288420.0
ENSMUSG00000001089	Luzp1	798767.0	3024950.0	1075780.0	149556.0	526419.0	1076460.0	2091840.0	1194450.0	210664.0	1529500.0	11187000.0	3648570.0	1186100.0	6865080.0	323315.0	233519.0	10399400.0	564217.0	6426130.0	1665460.0
ENSMUSG00000001095	Slc13a2	6328.8	168031.0	483781.0	753998.0	184685.0	668720.0	1420.7	367211.0	86027.8	62739.9	0.0	51363.2	174825.0	0.0	0.0	22018.1	0.0	525315.0	791586.0	282138.0
ENSMUSG00000001098	Kctd10	1670670.0	967533.0	854933.0	629794.0	654540.0	1274870.0	249663.0	436686.0	478011.0	598865.0	449056.0	627042.0	1917780.0	457419.0	0.6	1509170.0	10348.8	1009390.0	2037650.0	1392160.0
ENSMUSG00000001100	Poldip2	35068.4	43261.8	17521.0	16112.0	424339.0	46696.8	579160.0	5643.1	172230.0	287592.0	370324.0	5701.3	45911.7	5570.7	0.0	361847.0	525888.0	308082.0	1577.5	0.0
ENSMUSG00000001103	Sebox	1336550.0	1328180.0	529480.0	580983.0	981919.0	5817.0	2182880.0	1654210.0	1685630.0	1570960.0	1562720.0	1956380.0	1516490.0	279980.0	849350.0	2898.5	1279900.0	730419.0	674566.0	135127.0
ENSMUSG00000001105	Ift20	2397430.0	3394000.0	2529020.0	4437910.0	4506580.0	5184580.0	2242260.0	2795760.0	5856090.0	5328700.0	3597680.0	3999690.0	4229340.0	5432710.0	4922780.0	4831370.0	7091240.0	3504170.0	3935330.0	6075220.0
ENSMUSG00000001120	Pcbp3	171279.0	18612.1	62429.5	235054.0	236260.0	126911.0	415874.0	164252.0	55816.8	276487.0	314503.0	2045700.0	395056.0	425023.0	0.0	0.0	3238.1	0.0	1236660.0	0.0
ENSMUSG00000001123	Lgals9	0.0	0.0	156572.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3762.6	0.0	275118.0	0.0	0.0	0.0	0.0	355221.0	0.0	0.0
ENSMUSG00000001127	Araf	1774370.0	1431540.0	2408430.0	1186010.0	1775500.0	1719800.0	42250.0	907491.0	1820310.0	2269570.0	1572690.0	547977.0	985904.0	1350550.0	1979410.0	1829560.0	4143310.0	363941.0	4078630.0	1343740.0
ENSMUSG00000001128	Cfp	347152.0	0.0	9562.7	515336.0	758251.0	1301980.0	450265.0	0.0	171052.0	21717.3	12574.2	91142.0	0.0	0.0	495608.0	2449.8	155623.0	0.0	733270.0	0.0
ENSMUSG00000001131	Timp1	113730.0	40622.5	721482.0	73284.3	469695.0	70787.0	69670.8	45588.4	56858.5	253203.0	0.0	0.0	22951.1	0.0	0.0	6697.5	0.0	0.0	0.0	0.0
ENSMUSG00000001134	Uxt	3247470.0	1788960.0	4214270.0	1860410.0	1447220.0	2972790.0	12177.0	370884.0	2795080.0	3421340.0	3413510.0	919055.0	2711040.0	1944990.0	5649090.0	3829080.0	5690430.0	7940160.0	3518030.0	5170770.0
ENSMUSG00000001138	Cnnm3	188450.0	153967.0	51452.2	157015.0	372527.0	188146.0	0.0	49904.2	1682.6	27105.9	43539.0	726.3	13390.7	542827.0	0.0	6396.7	0.0	35180.0	1151.5	0.0
ENSMUSG00000001143	Lman2l	873555.0	242506.0	647742.0	317031.0	562232.0	241776.0	777327.0	342726.0	270949.0	569467.0	757061.0	70175.8	416298.0	42104.8	1819580.0	15059.1	907.7	465744.0	4254.0	0.0
ENSMUSG00000001150	Mcm3ap	169765.0	265645.0	302178.0	139968.0	273829.0	302803.0	170157.0	174769.0	244289.0	35528.2	37731.9	93722.5	204017.0	95368.8	27897.9	15847.5	226926.0	102391.0	161416.0	201072.0
ENSMUSG00000001151	Pcnt	135490.0	90717.8	266467.0	127687.0	111011.0	326608.0	152601.0	79382.9	234340.0	177520.0	237106.0	54253.4	224984.0	106221.0	99687.0	142837.0	297822.0	292441.0	266932.0	487122.0
ENSMUSG00000001156	Mxd1	38305.8	81446.2	72549.1	174264.0	42263.8	189521.0	28518.6	211432.0	201963.0	51955.1	217843.0	49723.8	56721.9	17861.4	0.0	0.0	776.6	230978.0	532.3	186718.0
ENSMUSG00000001157	Gmcl1	101990.0	0.0	199780.0	150102.0	50575.3	174446.0	58856.6	106836.0	3960.3	91430.2	269275.0	707848.0	0.0	1099250.0	0.0	104651.0	16856.0	304951.0	229448.0	49087.2
ENSMUSG00000001158	Snrnp27	4078490.0	4454890.0	3416780.0	4096000.0	5895360.0	4360180.0	4507960.0	2786830.0	4322110.0	3702880.0	4782010.0	6506890.0	4951880.0	6294730.0	8904410.0	6740900.0	9317250.0	4297350.0	6306820.0	9682060.0
ENSMUSG00000001166	Oas1c	500884.0	1219800.0	223574.0	2587.3	264718.0	273044.0	394101.0	20781.7	451012.0	511873.0	42762.2	270337.0	1258820.0	30187.9	0.0	7691.1	894630.0	1082140.0	1173.4	2324.4
ENSMUSG00000001168	Oas1h	348735.0	15737.1	723630.0	236655.0	790732.0	62577.1	0.0	358664.0	94079.1	146516.0	341851.0	1410540.0	0.0	725079.0	21560.3	3037.7	0.0	0.0	20179.5	0.0
ENSMUSG00000001173	Ocrl	58246.0	57345.4	0.0	14790.7	0.0	0.0	0.0	0.0	43550.2	3541.0	0.0	0.0	2331.0	906.7	0.0	156513.0	0.0	0.0	6885.2	0.0
ENSMUSG00000001175	Calm1	11438400.0	9440940.0	5875010.0	4333390.0	8356770.0	7207480.0	8679560.0	9643510.0	10048600.0	9248290.0	16069600.0	12279800.0	7237640.0	10564800.0	10823000.0	11137000.0	12432300.0	7725210.0	8897910.0	13508800.0
ENSMUSG00000001211	Agpat3	1274300.0	0.0	0.0	0.0	139453.0	0.0	0.0	0.0	70130.6	1297.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001225	Slc26a3	0.0	3267.5	0.0	7537.5	0.0	0.0	0.0	863.2	0.0	52967.5	0.0	0.0	1797.4	1639.5	971.4	843.7	1017.3	0.0	738.3	0.0
ENSMUSG00000001227	Sema6b	0.0	1438.7	0.0	70874.9	0.0	22796.0	0.0	0.0	0.0	0.0	0.0	0.0	18627.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001228	Uhrf1	361992.0	407203.0	173184.0	131456.0	87334.4	365333.0	320934.0	543472.0	381952.0	457950.0	447533.0	529129.0	314362.0	210205.0	18461.3	18517.2	99124.2	406306.0	572432.0	106597.0
ENSMUSG00000001229	Dpp9	96192.3	88701.4	434114.0	274385.0	390017.0	1270740.0	287783.0	210270.0	120487.0	302144.0	28066.3	157741.0	156469.0	17649.6	18232.2	7462.4	205804.0	231874.0	617032.0	156215.0
ENSMUSG00000001240	Ramp2	1057390.0	558847.0	2776680.0	1093690.0	255065.0	208696.0	84372.6	377855.0	31858.8	123257.0	6444.5	0.0	12872.0	7200.6	433477.0	28122.7	279582.0	181272.0	352023.0	1445540.0
ENSMUSG00000001247	Lsr	312117.0	4812.8	0.0	0.0	6801.6	183310.0	26105.1	2111.8	2427.9	87420.6	3931.2	0.0	0.0	0.0	0.0	0.0	0.0	3525.3	869558.0	0.0
ENSMUSG00000001270	Ckb	1770100.0	432968.0	329728.0	13619.8	22356.2	34260.0	1144620.0	98900.0	13989.0	271258.0	497134.0	4262.4	1523440.0	0.0	0.0	0.0	446064.0	708882.0	878554.0	473835.0
ENSMUSG00000001280	Sp1	606738.0	3667160.0	3161570.0	599675.0	695681.0	513737.0	778683.0	1076600.0	2931180.0	995295.0	2355690.0	177882.0	2099270.0	5512290.0	1349260.0	845757.0	10325200.0	250740.0	344530.0	992969.0
ENSMUSG00000001281	Itgb7	74978.1	34404.8	34381.9	266295.0	9781.0	0.0	0.0	152470.0	0.0	164583.0	2479.8	16148.9	0.0	0.0	217872.0	7532.0	0.0	0.0	0.0	2425.6
ENSMUSG00000001285	Myg1	5304830.0	5743380.0	4395900.0	3003510.0	3247890.0	1615060.0	2383790.0	3551000.0	2047660.0	1655000.0	2418270.0	2781060.0	4319680.0	4796580.0	28239.1	2420750.0	8463000.0	4029580.0	4417320.0	5662600.0
ENSMUSG00000001288	Rarg	256215.0	7094.3	313030.0	490108.0	421781.0	637460.0	2063850.0	155326.0	335133.0	348469.0	91664.1	4960.7	190036.0	89629.3	44006.7	43037.7	310215.0	52113.3	226205.0	357098.0
ENSMUSG00000001289	Pfdn5	7362740.0	11333100.0	5705610.0	8952660.0	9327680.0	9733080.0	6024580.0	7451860.0	12493600.0	8645370.0	11056500.0	13913200.0	7166470.0	9924190.0	16064000.0	12972800.0	13294300.0	6628370.0	8828980.0	18032800.0
ENSMUSG00000001300	Efnb2	639941.0	680783.0	517081.0	495779.0	511198.0	325545.0	425586.0	315869.0	530938.0	297243.0	390833.0	456094.0	367938.0	483152.0	196097.0	223914.0	374690.0	445813.0	359852.0	418259.0
ENSMUSG00000001305	Rrp15	1354830.0	1485210.0	1831640.0	2182440.0	2517840.0	2030640.0	369759.0	550551.0	2280690.0	1414410.0	2215140.0	1586580.0	1848540.0	3647490.0	3708950.0	3539860.0	4864020.0	2286280.0	3094800.0	4453120.0
ENSMUSG00000001313	Rnd2	18798.5	14660.3	503666.0	231664.0	0.0	419169.0	0.0	351925.0	0.0	61405.0	0.0	0.0	80713.7	0.0	0.0	0.0	0.0	302541.0	159224.0	0.0
ENSMUSG00000001323	Srr	160410.0	351316.0	225519.0	222052.0	1747200.0	868915.0	827677.0	1123950.0	1031860.0	978250.0	163294.0	44065.6	529640.0	450057.0	603010.0	3350200.0	2873850.0	1180520.0	758703.0	254087.0
ENSMUSG00000001333	Sync	0.0	0.0	0.0	16092.7	75294.2	8107.6	93038.7	7635.2	69002.8	305760.0	0.0	0.0	0.0	17082.2	0.0	43434.0	0.0	26987.5	0.0	0.0
ENSMUSG00000001334	Fndc5	10813.6	0.0	98478.7	128816.0	1571.7	1351.6	0.0	149737.0	0.0	22143.6	2182.1	0.0	5245.8	0.0	3096.0	0.0	0.0	970.7	0.0	0.0
ENSMUSG00000001348	Acp5	26997.8	178865.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11502.5	0.0	0.0	0.0	0.0	0.0	0.0	2506.0	870447.0	0.0
ENSMUSG00000001349	Cnn1	104581.0	147384.0	11682.8	201273.0	252471.0	252059.0	14640.4	224129.0	299479.0	73908.0	21761.9	700557.0	6356.6	369843.0	14317.0	1348.0	6855.2	4033.5	466772.0	4283.5
ENSMUSG00000001366	Fbxo9	822803.0	1229640.0	606235.0	1453150.0	1739460.0	1116900.0	878787.0	2329590.0	1268180.0	2226930.0	879206.0	597511.0	0.0	3293670.0	3324570.0	3431020.0	20011.3	1343720.0	2497050.0	2352900.0
ENSMUSG00000001376	Ccdc132	1063220.0	418929.0	560513.0	1220390.0	1643590.0	1525610.0	31887.0	104854.0	941101.0	929903.0	191757.0	157911.0	17483.9	2805060.0	15676.3	2174090.0	1758740.0	1622580.0	5854.8	540847.0
ENSMUSG00000001379	Apbb3	0.0	38187.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4155.5	0.0	35343.6	1220.5	5576.5	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001380	Hars	1222880.0	83870.9	566002.0	1158870.0	364578.0	2029920.0	669232.0	649931.0	1692060.0	731222.0	343222.0	126050.0	1212630.0	43044.0	16465.2	54816.5	2609520.0	792225.0	1885850.0	1693030.0
ENSMUSG00000001383	Zmat2	410992.0	489776.0	499939.0	428120.0	716124.0	705884.0	452590.0	453313.0	490648.0	443478.0	602875.0	1059040.0	665285.0	565096.0	996462.0	830746.0	1105490.0	545659.0	667946.0	908308.0
ENSMUSG00000001403	Ube2c	3910440.0	3572880.0	2864710.0	849242.0	2024540.0	3816110.0	4147890.0	3516360.0	3224200.0	4710480.0	6300070.0	5687150.0	3989920.0	4670270.0	6166060.0	5191990.0	7919360.0	3866520.0	4721800.0	8246990.0
ENSMUSG00000001415	Smg5	116165.0	113853.0	266086.0	310202.0	230946.0	279807.0	121562.0	50761.0	257389.0	150878.0	255364.0	209815.0	214033.0	15170.2	334994.0	190420.0	287721.0	573660.0	397401.0	106174.0
ENSMUSG00000001416	Cct3	4178970.0	6194780.0	4300850.0	6779090.0	7323070.0	6367460.0	3757810.0	4386290.0	7115080.0	5013910.0	5582540.0	6484510.0	5281780.0	7875390.0	8946140.0	8741590.0	7850350.0	5987990.0	5981530.0	10360600.0
ENSMUSG00000001417	Rhbg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59613.8	4967.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1685.4	0.0
ENSMUSG00000001418	0610031J06Rik	857546.0	5042540.0	966302.0	1096000.0	2166640.0	4982090.0	0.0	3714.4	982749.0	1266620.0	858836.0	3903580.0	1569760.0	1193660.0	1379780.0	1749060.0	108571.0	6147280.0	6909520.0	4797350.0
ENSMUSG00000001419	Mef2d	120899.0	228275.0	13678.1	0.0	0.0	26934.2	4486.3	0.0	48391.5	259397.0	31624.5	0.0	39188.9	0.0	0.0	31354.4	0.0	5719.5	3937.7	0.0
ENSMUSG00000001420	Tmem79	939335.0	726645.0	1423690.0	414707.0	609496.0	1190900.0	419177.0	249211.0	903705.0	1306440.0	817053.0	0.0	1593490.0	1060450.0	566769.0	660932.0	907863.0	1042590.0	244531.0	8761.1
ENSMUSG00000001424	Snd1	126361.0	108455.0	187484.0	120230.0	224579.0	958674.0	1222270.0	1181340.0	2922540.0	360366.0	1404920.0	322549.0	410195.0	1185210.0	38842.2	12539.2	7620.3	534745.0	241646.0	22409.3
ENSMUSG00000001435	Col18a1	3121.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318594.0
ENSMUSG00000001436	Slc19a1	915211.0	22538.0	24205.0	29793.3	0.0	21297.0	60955.7	7643.2	266956.0	362445.0	853302.0	0.0	2372.3	0.0	9143.7	0.0	0.0	0.0	16094.1	0.0
ENSMUSG00000001440	Kpnb1	828379.0	689018.0	999729.0	978411.0	884711.0	726367.0	1147160.0	496254.0	1193220.0	968141.0	353393.0	1014980.0	974182.0	1873220.0	1895480.0	935165.0	654862.0	1358970.0	84804.4	1137950.0
ENSMUSG00000001441	Npepps	3285800.0	4930840.0	3935770.0	3927590.0	5405150.0	3224330.0	1976250.0	720826.0	4475210.0	1988590.0	5147950.0	1854830.0	140431.0	19085.0	2282430.0	117625.0	2208800.0	5142280.0	2740450.0	4120810.0
ENSMUSG00000001444	Tbx21	0.0	0.0	0.0	0.0	0.0	0.0	1805.9	0.0	7064.6	60002.6	0.0	0.0	0.0	2029.6	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001445	Mrpl10	440094.0	1065600.0	1352730.0	909281.0	1320860.0	796464.0	1454220.0	876090.0	993293.0	1669110.0	169528.0	243555.0	1375830.0	29751.8	2067900.0	997963.0	1325750.0	1265200.0	316192.0	1699310.0
ENSMUSG00000001467	Cyp51	1125.1	13996.3	161567.0	0.0	111844.0	836605.0	592379.0	1559.1	129433.0	315307.0	343562.0	266532.0	893408.0	0.0	4768.4	0.0	0.0	0.0	0.0	4735.3
ENSMUSG00000001473	Tubb6	2829810.0	2640730.0	2049330.0	2210890.0	78116.9	1208590.0	2075190.0	2256450.0	1579070.0	1027520.0	4207300.0	2386170.0	1576730.0	3081020.0	2640890.0	2309140.0	23730.7	1775590.0	2088530.0	367315.0
ENSMUSG00000001494	Sost	72303.1	11787.2	0.0	23315.0	5607.4	40514.0	2210.6	25373.1	0.0	0.0	12242.8	0.0	0.0	0.0	0.0	2449.9	0.0	0.0	0.0	0.0
ENSMUSG00000001496	Nkx2-1	0.0	0.0	2182.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2081.3	0.0	0.0
ENSMUSG00000001497	Pax9	0.0	4476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162383.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001504	Irx2	63779.3	0.0	0.0	1646.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88450.5	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001506	Col1a1	0.0	1525.9	0.0	1374.8	903.6	0.0	61387.7	776.5	947.7	1886.1	0.0	0.0	0.0	0.0	0.0	0.0	1070.6	0.0	0.0	0.0
ENSMUSG00000001508	Sgca	479395.0	353872.0	0.0	389869.0	0.0	275880.0	0.0	0.0	0.0	0.0	250167.0	116890.0	0.0	0.0	0.0	0.0	0.0	26627.8	778380.0	0.0
ENSMUSG00000001510	Dlx3	31704.3	73500.8	9546.6	1333.3	3496.6	1492.0	30283.1	146316.0	0.0	7195.4	0.0	21623.8	0.0	7850.8	0.0	0.0	41658.8	2287.7	2377.6	0.0
ENSMUSG00000001517	Foxm1	162321.0	37034.0	313800.0	732005.0	114705.0	225499.0	203163.0	337433.0	139711.0	433779.0	840898.0	868497.0	699418.0	214369.0	56806.2	87521.6	90266.3	404158.0	338072.0	98277.1
ENSMUSG00000001518	Itfg2	283812.0	417788.0	196399.0	55172.5	183902.0	396234.0	7077.9	17845.9	549906.0	113224.0	225395.0	291052.0	10585.1	56004.9	158465.0	3231.9	59681.9	0.0	562147.0	242181.0
ENSMUSG00000001520	Nrip2	17091.2	0.0	4637.9	251799.0	1076.2	14125.4	2436.1	0.0	4633.4	60795.7	20242.5	0.0	229626.0	66222.6	0.0	0.0	0.0	673.6	0.0	0.0
ENSMUSG00000001521	Tulp3	901818.0	1923120.0	1594250.0	595128.0	685915.0	456013.0	828459.0	488060.0	553676.0	998877.0	1151140.0	637214.0	1199540.0	315049.0	481164.0	453407.0	4503930.0	536269.0	132895.0	128394.0
ENSMUSG00000001524	Gtf2h4	2726300.0	1981880.0	80086.1	113787.0	233944.0	2580110.0	7377450.0	861929.0	2501990.0	2365710.0	1801870.0	0.0	1440450.0	0.0	10862.7	1172650.0	152253.0	1334440.0	1771820.0	1100880.0
ENSMUSG00000001525	Tubb5	1469590.0	705925.0	779001.0	998819.0	1252160.0	2185430.0	1660070.0	904166.0	2308170.0	3273770.0	1192030.0	838136.0	936878.0	1654360.0	1382290.0	1319810.0	1023890.0	906623.0	2240630.0	1692030.0
ENSMUSG00000001542	Ell2	497705.0	791178.0	753857.0	540650.0	999719.0	1081680.0	785721.0	442879.0	645232.0	895517.0	487821.0	593299.0	635244.0	506347.0	795217.0	611503.0	895479.0	589692.0	211459.0	926498.0
ENSMUSG00000001552	Jup	198642.0	46651.3	15452.7	31284.8	26693.6	73385.2	88189.8	262607.0	409934.0	47643.9	406951.0	104560.0	11120.4	0.0	0.0	0.0	0.0	0.0	117504.0	0.0
ENSMUSG00000001555	Fkbp10	0.0	0.0	23100.0	33431.7	0.0	0.0	20161.2	0.0	0.0	11559.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50125.9	0.0	0.0
ENSMUSG00000001558	Klhl10	64145.4	715544.0	466032.0	480019.0	735715.0	637575.0	31763.9	16338.8	464294.0	34833.4	0.0	0.0	0.0	0.0	1951.3	39988.5	1161230.0	67564.0	932369.0	553468.0
ENSMUSG00000001569	Nom1	206043.0	54075.0	1141540.0	2099030.0	1508140.0	2388320.0	381280.0	535431.0	1525480.0	1035040.0	161880.0	398154.0	1661720.0	1340700.0	2435630.0	1510440.0	2562170.0	1653090.0	1895750.0	370700.0
ENSMUSG00000001576	Ergic1	6986.1	1058610.0	0.0	0.0	0.0	12802.5	7975.5	728491.0	0.0	86367.1	0.0	0.0	0.0	957761.0	1477.7	12490.4	0.0	0.0	0.0	288631.0
ENSMUSG00000001583	Tnk1	0.0	2382.1	0.0	4347.7	107872.0	8192.9	3789.3	295057.0	2084.0	111488.0	0.0	0.0	0.0	0.0	0.0	2594.9	0.0	0.0	0.0	0.0
ENSMUSG00000001588	Acap1	0.0	0.0	49798.6	0.0	0.0	0.0	0.0	0.0	4891.5	0.0	0.0	0.0	2695.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000001604	Tcea3	0.0	287725.0	0.0	23122.4	0.0	0.0	16105.8	305062.0	0.0	58398.9	108370.0	0.0	0.0	0.0	4975.3	0.0	623762.0	0.0	0.0	207632.0
ENSMUSG00000001627	Ifrd1	2397220.0	6480990.0	1450360.0	2924020.0	5865520.0	2568310.0	1853740.0	1917550.0	3265390.0	2081820.0	4994690.0	8247790.0	3645860.0	6967000.0	5030150.0	8865210.0	10341300.0	1930260.0	6500010.0	6985310.0
ENSMUSG00000001630	Stk38l	1258440.0	1176240.0	664328.0	886097.0	1013050.0	979723.0	469796.0	881781.0	848780.0	832460.0	652326.0	694056.0	595524.0	472483.0	681851.0	390404.0	763774.0	534292.0	1144730.0	1409400.0
